gid,team,b_r,p_r,date,number,vishome,opp,win,loss,tie,gametype
ANA201004200,ANA,6,5,20100420,0,h,DET,1,0,0,regular
ARI201004200,SLN,7,9,20100420,0,v,ARI,0,1,0,regular
ARI201004200,ARI,9,7,20100420,0,h,SLN,1,0,0,regular
ATL201004200,PHI,3,4,20100420,0,v,ATL,0,1,0,regular
ATL201004200,ATL,4,3,20100420,0,h,PHI,1,0,0,regular
BOS201004200,TEX,6,7,20100420,0,v,BOS,0,1,0,regular
BOS201004200,BOS,7,6,20100420,0,h,TEX,1,0,0,regular
CHA201004200,TBA,1,4,20100420,0,v,CHA,0,1,0,regular
CHA201004200,CHA,4,1,20100420,0,h,TBA,1,0,0,regular
CIN201004200,LAN,9,11,20100420,0,v,CIN,0,1,0,regular
CIN201004200,CIN,11,9,20100420,0,h,LAN,1,0,0,regular
HOU201004200,FLO,5,7,20100420,0,v,HOU,0,1,0,regular
HOU201004200,HOU,7,5,20100420,0,h,FLO,1,0,0,regular
MIN201004200,CLE,1,5,20100420,0,v,MIN,0,1,0,regular
MIN201004200,MIN,5,1,20100420,0,h,CLE,1,0,0,regular
NYN201004200,CHN,0,4,20100420,0,v,NYN,0,1,0,regular
NYN201004200,NYN,4,0,20100420,0,h,CHN,1,0,0,regular
OAK201004200,NYA,7,3,20100420,0,v,OAK,1,0,0,regular
OAK201004200,OAK,3,7,20100420,0,h,NYA,0,1,0,regular
PIT201004200,MIL,8,1,20100420,0,v,PIT,1,0,0,regular
PIT201004200,PIT,1,8,20100420,0,h,MIL,0,1,0,regular
SDN201004200,SFN,0,1,20100420,0,v,SDN,0,1,0,regular
SDN201004200,SDN,1,0,20100420,0,h,SFN,1,0,0,regular
SEA201004200,BAL,1,3,20100420,0,v,SEA,0,1,0,regular
SEA201004200,SEA,3,1,20100420,0,h,BAL,1,0,0,regular
TOR201004200,KCA,3,4,20100420,0,v,TOR,0,1,0,regular
TOR201004200,TOR,4,3,20100420,0,h,KCA,1,0,0,regular
WAS201004200,COL,10,4,20100420,0,v,WAS,1,0,0,regular
WAS201004200,WAS,4,10,20100420,0,h,COL,0,1,0,regular
ANA201004210,DET,4,3,20100421,0,v,ANA,1,0,0,regular
ANA201004210,ANA,3,4,20100421,0,h,DET,0,1,0,regular
ARI201004210,SLN,9,4,20100421,0,v,ARI,1,0,0,regular
ARI201004210,ARI,4,9,20100421,0,h,SLN,0,1,0,regular
ATL201004210,PHI,2,0,20100421,0,v,ATL,1,0,0,regular
ATL201004210,ATL,0,2,20100421,0,h,PHI,0,1,0,regular
BOS201004210,TEX,7,8,20100421,0,v,BOS,0,1,0,regular
BOS201004210,BOS,8,7,20100421,0,h,TEX,1,0,0,regular
CHA201004210,TBA,12,0,20100421,0,v,CHA,1,0,0,regular
CHA201004210,CHA,0,12,20100421,0,h,TBA,0,1,0,regular
CIN201004210,LAN,14,6,20100421,0,v,CIN,1,0,0,regular
CIN201004210,CIN,6,14,20100421,0,h,LAN,0,1,0,regular
HOU201004210,FLO,4,5,20100421,0,v,HOU,0,1,0,regular
HOU201004210,HOU,5,4,20100421,0,h,FLO,1,0,0,regular
MIN201004210,CLE,0,6,20100421,0,v,MIN,0,1,0,regular
MIN201004210,MIN,6,0,20100421,0,h,CLE,1,0,0,regular
NYN201004210,CHN,9,3,20100421,0,v,NYN,1,0,0,regular
NYN201004210,NYN,3,9,20100421,0,h,CHN,0,1,0,regular
OAK201004210,NYA,3,1,20100421,0,v,OAK,1,0,0,regular
OAK201004210,OAK,1,3,20100421,0,h,NYA,0,1,0,regular
PIT201004210,MIL,8,0,20100421,0,v,PIT,1,0,0,regular
PIT201004210,PIT,0,8,20100421,0,h,MIL,0,1,0,regular
SDN201004210,SFN,2,5,20100421,0,v,SDN,0,1,0,regular
SDN201004210,SDN,5,2,20100421,0,h,SFN,1,0,0,regular
SEA201004210,BAL,1,4,20100421,0,v,SEA,0,1,0,regular
SEA201004210,SEA,4,1,20100421,0,h,BAL,1,0,0,regular
TOR201004210,KCA,4,3,20100421,0,v,TOR,1,0,0,regular
TOR201004210,TOR,3,4,20100421,0,h,KCA,0,1,0,regular
WAS201004210,COL,4,6,20100421,0,v,WAS,0,1,0,regular
WAS201004210,WAS,6,4,20100421,0,h,COL,1,0,0,regular
ANA201004220,DET,5,4,20100422,0,v,ANA,1,0,0,regular
ANA201004220,ANA,4,5,20100422,0,h,DET,0,1,0,regular
ATL201004220,PHI,8,3,20100422,0,v,ATL,1,0,0,regular
ATL201004220,ATL,3,8,20100422,0,h,PHI,0,1,0,regular
BOS201004220,TEX,3,0,20100422,0,v,BOS,1,0,0,regular
BOS201004220,BOS,0,3,20100422,0,h,TEX,0,1,0,regular
CHA201004220,TBA,10,2,20100422,0,v,CHA,1,0,0,regular
CHA201004220,CHA,2,10,20100422,0,h,TBA,0,1,0,regular
CIN201004220,LAN,5,8,20100422,0,v,CIN,0,1,0,regular
CIN201004220,CIN,8,5,20100422,0,h,LAN,1,0,0,regular
HOU201004220,FLO,5,1,20100422,0,v,HOU,1,0,0,regular
HOU201004220,HOU,1,5,20100422,0,h,FLO,0,1,0,regular
MIN201004220,CLE,8,1,20100422,0,v,MIN,1,0,0,regular
MIN201004220,MIN,1,8,20100422,0,h,CLE,0,1,0,regular
NYN201004220,CHN,2,5,20100422,0,v,NYN,0,1,0,regular
NYN201004220,NYN,5,2,20100422,0,h,CHN,1,0,0,regular
OAK201004220,NYA,2,4,20100422,0,v,OAK,0,1,0,regular
OAK201004220,OAK,4,2,20100422,0,h,NYA,1,0,0,regular
PIT201004220,MIL,20,0,20100422,0,v,PIT,1,0,0,regular
PIT201004220,PIT,0,20,20100422,0,h,MIL,0,1,0,regular
WAS201004220,COL,2,0,20100422,0,v,WAS,1,0,0,regular
WAS201004220,WAS,0,2,20100422,0,h,COL,0,1,0,regular
ANA201004230,NYA,4,6,20100423,0,v,ANA,0,1,0,regular
ANA201004230,ANA,6,4,20100423,0,h,NYA,1,0,0,regular
ARI201004230,PHI,4,7,20100423,0,v,ARI,0,1,0,regular
ARI201004230,ARI,7,4,20100423,0,h,PHI,1,0,0,regular
BOS201004230,BAL,3,4,20100423,0,v,BOS,0,1,0,regular
BOS201004230,BOS,4,3,20100423,0,h,BAL,1,0,0,regular
CHA201004230,SEA,6,7,20100423,0,v,CHA,0,1,0,regular
CHA201004230,CHA,7,6,20100423,0,h,SEA,1,0,0,regular
CIN201004230,SDN,10,4,20100423,0,v,CIN,1,0,0,regular
CIN201004230,CIN,4,10,20100423,0,h,SDN,0,1,0,regular
HOU201004230,PIT,3,4,20100423,0,v,HOU,0,1,0,regular
HOU201004230,HOU,4,3,20100423,0,h,PIT,1,0,0,regular
KCA201004230,MIN,8,3,20100423,0,v,KCA,1,0,0,regular
KCA201004230,KCA,3,8,20100423,0,h,MIN,0,1,0,regular
MIL201004230,CHN,8,1,20100423,0,v,MIL,1,0,0,regular
MIL201004230,MIL,1,8,20100423,0,h,CHN,0,1,0,regular
NYN201004230,ATL,2,5,20100423,0,v,NYN,0,1,0,regular
NYN201004230,NYN,5,2,20100423,0,h,ATL,1,0,0,regular
OAK201004230,CLE,0,10,20100423,0,v,OAK,0,1,0,regular
OAK201004230,OAK,10,0,20100423,0,h,CLE,1,0,0,regular
SFN201004230,SLN,1,4,20100423,0,v,SFN,0,1,0,regular
SFN201004230,SFN,4,1,20100423,0,h,SLN,1,0,0,regular
TBA201004230,TOR,6,5,20100423,0,v,TBA,1,0,0,regular
TBA201004230,TBA,5,6,20100423,0,h,TOR,0,1,0,regular
TEX201004230,DET,4,5,20100423,0,v,TEX,0,1,0,regular
TEX201004230,TEX,5,4,20100423,0,h,DET,1,0,0,regular
WAS201004230,LAN,1,5,20100423,0,v,WAS,0,1,0,regular
WAS201004230,WAS,5,1,20100423,0,h,LAN,1,0,0,regular
ANA201004240,NYA,7,1,20100424,0,v,ANA,1,0,0,regular
ANA201004240,ANA,1,7,20100424,0,h,NYA,0,1,0,regular
ARI201004240,PHI,3,2,20100424,0,v,ARI,1,0,0,regular
ARI201004240,ARI,2,3,20100424,0,h,PHI,0,1,0,regular
BOS201004240,BAL,6,7,20100424,0,v,BOS,0,1,0,regular
BOS201004240,BOS,7,6,20100424,0,h,BAL,1,0,0,regular
CHA201004240,SEA,4,5,20100424,0,v,CHA,0,1,0,regular
CHA201004240,CHA,5,4,20100424,0,h,SEA,1,0,0,regular
CIN201004240,SDN,5,0,20100424,0,v,CIN,1,0,0,regular
CIN201004240,CIN,0,5,20100424,0,h,SDN,0,1,0,regular
COL201004241,FLO,4,1,20100424,1,v,COL,1,0,0,regular
COL201004241,COL,1,4,20100424,1,h,FLO,0,1,0,regular
COL201004242,FLO,1,8,20100424,2,v,COL,0,1,0,regular
COL201004242,COL,8,1,20100424,2,h,FLO,1,0,0,regular
HOU201004240,PIT,2,5,20100424,0,v,HOU,0,1,0,regular
HOU201004240,HOU,5,2,20100424,0,h,PIT,1,0,0,regular
KCA201004240,MIN,9,7,20100424,0,v,KCA,1,0,0,regular
KCA201004240,KCA,7,9,20100424,0,h,MIN,0,1,0,regular
MIL201004240,CHN,5,1,20100424,0,v,MIL,1,0,0,regular
MIL201004240,MIL,1,5,20100424,0,h,CHN,0,1,0,regular
NYN201004240,ATL,1,3,20100424,0,v,NYN,0,1,0,regular
NYN201004240,NYN,3,1,20100424,0,h,ATL,1,0,0,regular
OAK201004240,CLE,6,1,20100424,0,v,OAK,1,0,0,regular
OAK201004240,OAK,1,6,20100424,0,h,CLE,0,1,0,regular
SFN201004240,SLN,0,2,20100424,0,v,SFN,0,1,0,regular
SFN201004240,SFN,2,0,20100424,0,h,SLN,1,0,0,regular
TBA201004240,TOR,3,9,20100424,0,v,TBA,0,1,0,regular
TBA201004240,TBA,9,3,20100424,0,h,TOR,1,0,0,regular
TEX201004240,DET,8,4,20100424,0,v,TEX,1,0,0,regular
TEX201004240,TEX,4,8,20100424,0,h,DET,0,1,0,regular
WAS201004240,LAN,4,3,20100424,0,v,WAS,1,0,0,regular
WAS201004240,WAS,3,4,20100424,0,h,LAN,0,1,0,regular
ANA201004250,NYA,4,8,20100425,0,v,ANA,0,1,0,regular
ANA201004250,ANA,8,4,20100425,0,h,NYA,1,0,0,regular
ARI201004250,PHI,6,8,20100425,0,v,ARI,0,1,0,regular
ARI201004250,ARI,8,6,20100425,0,h,PHI,1,0,0,regular
BOS201004250,BAL,7,6,20100425,0,v,BOS,1,0,0,regular
BOS201004250,BOS,6,7,20100425,0,h,BAL,0,1,0,regular
CHA201004250,SEA,2,3,20100425,0,v,CHA,0,1,0,regular
CHA201004250,CHA,3,2,20100425,0,h,SEA,1,0,0,regular
CIN201004250,SDN,4,5,20100425,0,v,CIN,0,1,0,regular
CIN201004250,CIN,5,4,20100425,0,h,SDN,1,0,0,regular
COL201004250,FLO,4,8,20100425,0,v,COL,0,1,0,regular
COL201004250,COL,8,4,20100425,0,h,FLO,1,0,0,regular
HOU201004250,PIT,3,10,20100425,0,v,HOU,0,1,0,regular
HOU201004250,HOU,10,3,20100425,0,h,PIT,1,0,0,regular
KCA201004250,MIN,3,4,20100425,0,v,KCA,0,1,0,regular
KCA201004250,KCA,4,3,20100425,0,h,MIN,1,0,0,regular
MIL201004250,CHN,12,2,20100425,0,v,MIL,1,0,0,regular
MIL201004250,MIL,2,12,20100425,0,h,CHN,0,1,0,regular
NYN201004250,ATL,0,1,20100425,0,v,NYN,0,1,0,regular
NYN201004250,NYN,1,0,20100425,0,h,ATL,1,0,0,regular
OAK201004250,CLE,0,11,20100425,0,v,OAK,0,1,0,regular
OAK201004250,OAK,11,0,20100425,0,h,CLE,1,0,0,regular
SFN201004250,SLN,2,0,20100425,0,v,SFN,1,0,0,regular
SFN201004250,SFN,0,2,20100425,0,h,SLN,0,1,0,regular
TBA201004250,TOR,0,6,20100425,0,v,TBA,0,1,0,regular
TBA201004250,TBA,6,0,20100425,0,h,TOR,1,0,0,regular
TEX201004250,DET,4,8,20100425,0,v,TEX,0,1,0,regular
TEX201004250,TEX,8,4,20100425,0,h,DET,1,0,0,regular
WAS201004250,LAN,0,1,20100425,0,v,WAS,0,1,0,regular
WAS201004250,WAS,1,0,20100425,0,h,LAN,1,0,0,regular
ANA201004260,CLE,2,5,20100426,0,v,ANA,0,1,0,regular
ANA201004260,ANA,5,2,20100426,0,h,CLE,1,0,0,regular
CHN201004260,WAS,3,4,20100426,0,v,CHN,0,1,0,regular
CHN201004260,CHN,4,3,20100426,0,h,WAS,1,0,0,regular
COL201004260,ARI,5,3,20100426,0,v,COL,1,0,0,regular
COL201004260,COL,3,5,20100426,0,h,ARI,0,1,0,regular
FLO201004260,SDN,1,10,20100426,0,v,FLO,0,1,0,regular
FLO201004260,FLO,10,1,20100426,0,h,SDN,1,0,0,regular
KCA201004260,SEA,1,3,20100426,0,v,KCA,0,1,0,regular
KCA201004260,KCA,3,1,20100426,0,h,SEA,1,0,0,regular
MIL201004260,PIT,3,17,20100426,0,v,MIL,0,1,0,regular
MIL201004260,MIL,17,3,20100426,0,h,PIT,1,0,0,regular
SFN201004260,PHI,1,5,20100426,0,v,SFN,0,1,0,regular
SFN201004260,SFN,5,1,20100426,0,h,PHI,1,0,0,regular
SLN201004260,ATL,3,4,20100426,0,v,SLN,0,1,0,regular
SLN201004260,SLN,4,3,20100426,0,h,ATL,1,0,0,regular
TEX201004260,DET,8,6,20100426,0,v,TEX,1,0,0,regular
TEX201004260,TEX,6,8,20100426,0,h,DET,0,1,0,regular
TOR201004260,BOS,13,12,20100426,0,v,TOR,1,0,0,regular
TOR201004260,TOR,12,13,20100426,0,h,BOS,0,1,0,regular
ANA201004270,CLE,9,2,20100427,0,v,ANA,1,0,0,regular
ANA201004270,ANA,2,9,20100427,0,h,CLE,0,1,0,regular
BAL201004270,NYA,4,5,20100427,0,v,BAL,0,1,0,regular
BAL201004270,BAL,5,4,20100427,0,h,NYA,1,0,0,regular
CHN201004270,WAS,3,1,20100427,0,v,CHN,1,0,0,regular
CHN201004270,CHN,1,3,20100427,0,h,WAS,0,1,0,regular
COL201004270,ARI,1,12,20100427,0,v,COL,0,1,0,regular
COL201004270,COL,12,1,20100427,0,h,ARI,1,0,0,regular
DET201004270,MIN,2,0,20100427,0,v,DET,1,0,0,regular
DET201004270,DET,0,2,20100427,0,h,MIN,0,1,0,regular
FLO201004270,SDN,4,1,20100427,0,v,FLO,1,0,0,regular
FLO201004270,FLO,1,4,20100427,0,h,SDN,0,1,0,regular
HOU201004270,CIN,6,2,20100427,0,v,HOU,1,0,0,regular
HOU201004270,HOU,2,6,20100427,0,h,CIN,0,1,0,regular
KCA201004270,SEA,3,2,20100427,0,v,KCA,1,0,0,regular
KCA201004270,KCA,2,3,20100427,0,h,SEA,0,1,0,regular
MIL201004270,PIT,7,3,20100427,0,v,MIL,1,0,0,regular
MIL201004270,MIL,3,7,20100427,0,h,PIT,0,1,0,regular
NYN201004271,LAN,0,4,20100427,1,v,NYN,0,1,0,regular
NYN201004271,NYN,4,0,20100427,1,h,LAN,1,0,0,regular
NYN201004272,LAN,5,10,20100427,2,v,NYN,0,1,0,regular
NYN201004272,NYN,10,5,20100427,2,h,LAN,1,0,0,regular
SFN201004270,PHI,2,6,20100427,0,v,SFN,0,1,0,regular
SFN201004270,SFN,6,2,20100427,0,h,PHI,1,0,0,regular
SLN201004270,ATL,4,5,20100427,0,v,SLN,0,1,0,regular
SLN201004270,SLN,5,4,20100427,0,h,ATL,1,0,0,regular
TBA201004270,OAK,6,8,20100427,0,v,TBA,0,1,0,regular
TBA201004270,TBA,8,6,20100427,0,h,OAK,1,0,0,regular
TEX201004270,CHA,2,4,20100427,0,v,TEX,0,1,0,regular
TEX201004270,TEX,4,2,20100427,0,h,CHA,1,0,0,regular
TOR201004270,BOS,2,1,20100427,0,v,TOR,1,0,0,regular
TOR201004270,TOR,1,2,20100427,0,h,BOS,0,1,0,regular
ANA201004280,CLE,3,4,20100428,0,v,ANA,0,1,0,regular
ANA201004280,ANA,4,3,20100428,0,h,CLE,1,0,0,regular
BAL201004280,NYA,8,3,20100428,0,v,BAL,1,0,0,regular
BAL201004280,BAL,3,8,20100428,0,h,NYA,0,1,0,regular
CHN201004280,WAS,3,2,20100428,0,v,CHN,1,0,0,regular
CHN201004280,CHN,2,3,20100428,0,h,WAS,0,1,0,regular
COL201004280,ARI,12,11,20100428,0,v,COL,1,0,0,regular
COL201004280,COL,11,12,20100428,0,h,ARI,0,1,0,regular
DET201004280,MIN,6,11,20100428,0,v,DET,0,1,0,regular
DET201004280,DET,11,6,20100428,0,h,MIN,1,0,0,regular
FLO201004280,SDN,6,4,20100428,0,v,FLO,1,0,0,regular
FLO201004280,FLO,4,6,20100428,0,h,SDN,0,1,0,regular
HOU201004280,CIN,6,4,20100428,0,v,HOU,1,0,0,regular
HOU201004280,HOU,4,6,20100428,0,h,CIN,0,1,0,regular
KCA201004280,SEA,6,5,20100428,0,v,KCA,1,0,0,regular
KCA201004280,KCA,5,6,20100428,0,h,SEA,0,1,0,regular
MIL201004280,PIT,6,5,20100428,0,v,MIL,1,0,0,regular
MIL201004280,MIL,5,6,20100428,0,h,PIT,0,1,0,regular
NYN201004280,LAN,3,7,20100428,0,v,NYN,0,1,0,regular
NYN201004280,NYN,7,3,20100428,0,h,LAN,1,0,0,regular
SFN201004280,PHI,7,6,20100428,0,v,SFN,1,0,0,regular
SFN201004280,SFN,6,7,20100428,0,h,PHI,0,1,0,regular
SLN201004280,ATL,0,6,20100428,0,v,SLN,0,1,0,regular
SLN201004280,SLN,6,0,20100428,0,h,ATL,1,0,0,regular
TBA201004280,OAK,3,10,20100428,0,v,TBA,0,1,0,regular
TBA201004280,TBA,10,3,20100428,0,h,OAK,1,0,0,regular
TEX201004280,CHA,5,6,20100428,0,v,TEX,0,1,0,regular
TEX201004280,TEX,6,5,20100428,0,h,CHA,1,0,0,regular
TOR201004280,BOS,2,0,20100428,0,v,TOR,1,0,0,regular
TOR201004280,TOR,0,2,20100428,0,h,BOS,0,1,0,regular
BAL201004290,NYA,4,0,20100429,0,v,BAL,1,0,0,regular
BAL201004290,BAL,0,4,20100429,0,h,NYA,0,1,0,regular
CHN201004290,ARI,13,5,20100429,0,v,CHN,1,0,0,regular
CHN201004290,CHN,5,13,20100429,0,h,ARI,0,1,0,regular
DET201004290,MIN,0,3,20100429,0,v,DET,0,1,0,regular
DET201004290,DET,3,0,20100429,0,h,MIN,1,0,0,regular
HOU201004290,CIN,4,2,20100429,0,v,HOU,1,0,0,regular
HOU201004290,HOU,2,4,20100429,0,h,CIN,0,1,0,regular
LAN201004290,PIT,2,0,20100429,0,v,LAN,1,0,0,regular
LAN201004290,LAN,0,2,20100429,0,h,PIT,0,1,0,regular
SDN201004290,MIL,0,9,20100429,0,v,SDN,0,1,0,regular
SDN201004290,SDN,9,0,20100429,0,h,MIL,1,0,0,regular
SLN201004290,ATL,4,10,20100429,0,v,SLN,0,1,0,regular
SLN201004290,SLN,10,4,20100429,0,h,ATL,1,0,0,regular
TBA201004290,KCA,1,11,20100429,0,v,TBA,0,1,0,regular
TBA201004290,TBA,11,1,20100429,0,h,KCA,1,0,0,regular
TEX201004290,CHA,7,5,20100429,0,v,TEX,1,0,0,regular
TEX201004290,TEX,5,7,20100429,0,h,CHA,0,1,0,regular
TOR201004290,OAK,3,6,20100429,0,v,TOR,0,1,0,regular
TOR201004290,TOR,6,3,20100429,0,h,OAK,1,0,0,regular
ATL201004300,HOU,2,4,20100430,0,v,ATL,0,1,0,regular
ATL201004300,ATL,4,2,20100430,0,h,HOU,1,0,0,regular
BAL201004300,BOS,4,5,20100430,0,v,BAL,0,1,0,regular
BAL201004300,BAL,5,4,20100430,0,h,BOS,1,0,0,regular
CHN201004300,ARI,5,11,20100430,0,v,CHN,0,1,0,regular
CHN201004300,CHN,11,5,20100430,0,h,ARI,1,0,0,regular
CLE201004300,MIN,9,3,20100430,0,v,CLE,1,0,0,regular
CLE201004300,CLE,3,9,20100430,0,h,MIN,0,1,0,regular
DET201004300,ANA,6,10,20100430,0,v,DET,0,1,0,regular
DET201004300,DET,10,6,20100430,0,h,ANA,1,0,0,regular
FLO201004300,WAS,7,1,20100430,0,v,FLO,1,0,0,regular
FLO201004300,FLO,1,7,20100430,0,h,WAS,0,1,0,regular
LAN201004300,PIT,2,6,20100430,0,v,LAN,0,1,0,regular
LAN201004300,LAN,6,2,20100430,0,h,PIT,1,0,0,regular
NYA201004300,CHA,4,6,20100430,0,v,NYA,0,1,0,regular
NYA201004300,NYA,6,4,20100430,0,h,CHA,1,0,0,regular
PHI201004300,NYN,9,1,20100430,0,v,PHI,1,0,0,regular
PHI201004300,PHI,1,9,20100430,0,h,NYN,0,1,0,regular
SDN201004300,MIL,0,3,20100430,0,v,SDN,0,1,0,regular
SDN201004300,SDN,3,0,20100430,0,h,MIL,1,0,0,regular
SEA201004300,TEX,2,0,20100430,0,v,SEA,1,0,0,regular
SEA201004300,SEA,0,2,20100430,0,h,TEX,0,1,0,regular
SFN201004300,COL,2,5,20100430,0,v,SFN,0,1,0,regular
SFN201004300,SFN,5,2,20100430,0,h,COL,1,0,0,regular
SLN201004300,CIN,3,2,20100430,0,v,SLN,1,0,0,regular
SLN201004300,SLN,2,3,20100430,0,h,CIN,0,1,0,regular
TBA201004300,KCA,3,2,20100430,0,v,TBA,1,0,0,regular
TBA201004300,TBA,2,3,20100430,0,h,KCA,0,1,0,regular
TOR201004300,OAK,2,10,20100430,0,v,TOR,0,1,0,regular
TOR201004300,TOR,10,2,20100430,0,h,OAK,1,0,0,regular
ATL201005010,HOU,1,10,20100501,0,v,ATL,0,1,0,regular
ATL201005010,ATL,10,1,20100501,0,h,HOU,1,0,0,regular
BAL201005010,BOS,9,12,20100501,0,v,BAL,0,1,0,regular
BAL201005010,BAL,12,9,20100501,0,h,BOS,1,0,0,regular
CHN201005010,ARI,5,7,20100501,0,v,CHN,0,1,0,regular
CHN201005010,CHN,7,5,20100501,0,h,ARI,1,0,0,regular
CLE201005010,MIN,4,5,20100501,0,v,CLE,0,1,0,regular
CLE201005010,CLE,5,4,20100501,0,h,MIN,1,0,0,regular
DET201005010,ANA,2,3,20100501,0,v,DET,0,1,0,regular
DET201005010,DET,3,2,20100501,0,h,ANA,1,0,0,regular
FLO201005010,WAS,1,7,20100501,0,v,FLO,0,1,0,regular
FLO201005010,FLO,7,1,20100501,0,h,WAS,1,0,0,regular
LAN201005010,PIT,1,5,20100501,0,v,LAN,0,1,0,regular
LAN201005010,LAN,5,1,20100501,0,h,PIT,1,0,0,regular
NYA201005010,CHA,7,6,20100501,0,v,NYA,1,0,0,regular
NYA201005010,NYA,6,7,20100501,0,h,CHA,0,1,0,regular
PHI201005010,NYN,0,10,20100501,0,v,PHI,0,1,0,regular
PHI201005010,PHI,10,0,20100501,0,h,NYN,1,0,0,regular
SDN201005010,MIL,2,1,20100501,0,v,SDN,1,0,0,regular
SDN201005010,SDN,1,2,20100501,0,h,MIL,0,1,0,regular
SEA201005010,TEX,6,3,20100501,0,v,SEA,1,0,0,regular
SEA201005010,SEA,3,6,20100501,0,h,TEX,0,1,0,regular
SFN201005010,COL,1,6,20100501,0,v,SFN,0,1,0,regular
SFN201005010,SFN,6,1,20100501,0,h,COL,1,0,0,regular
SLN201005010,CIN,3,6,20100501,0,v,SLN,0,1,0,regular
SLN201005010,SLN,6,3,20100501,0,h,CIN,1,0,0,regular
TBA201005010,KCA,4,2,20100501,0,v,TBA,1,0,0,regular
TBA201005010,TBA,2,4,20100501,0,h,KCA,0,1,0,regular
TOR201005010,OAK,4,3,20100501,0,v,TOR,1,0,0,regular
TOR201005010,TOR,3,4,20100501,0,h,OAK,0,1,0,regular
ATL201005020,HOU,1,7,20100502,0,v,ATL,0,1,0,regular
ATL201005020,ATL,7,1,20100502,0,h,HOU,1,0,0,regular
BAL201005020,BOS,2,3,20100502,0,v,BAL,0,1,0,regular
BAL201005020,BAL,3,2,20100502,0,h,BOS,1,0,0,regular
CHN201005020,ARI,5,10,20100502,0,v,CHN,0,1,0,regular
CHN201005020,CHN,10,5,20100502,0,h,ARI,1,0,0,regular
CLE201005020,MIN,8,3,20100502,0,v,CLE,1,0,0,regular
CLE201005020,CLE,3,8,20100502,0,h,MIN,0,1,0,regular
DET201005020,ANA,1,5,20100502,0,v,DET,0,1,0,regular
DET201005020,DET,5,1,20100502,0,h,ANA,1,0,0,regular
FLO201005020,WAS,3,9,20100502,0,v,FLO,0,1,0,regular
FLO201005020,FLO,9,3,20100502,0,h,WAS,1,0,0,regular
LAN201005020,PIT,3,9,20100502,0,v,LAN,0,1,0,regular
LAN201005020,LAN,9,3,20100502,0,h,PIT,1,0,0,regular
NYA201005020,CHA,3,12,20100502,0,v,NYA,0,1,0,regular
NYA201005020,NYA,12,3,20100502,0,h,CHA,1,0,0,regular
PHI201005020,NYN,5,11,20100502,0,v,PHI,0,1,0,regular
PHI201005020,PHI,11,5,20100502,0,h,NYN,1,0,0,regular
SDN201005020,MIL,0,8,20100502,0,v,SDN,0,1,0,regular
SDN201005020,SDN,8,0,20100502,0,h,MIL,1,0,0,regular
SEA201005020,TEX,3,1,20100502,0,v,SEA,1,0,0,regular
SEA201005020,SEA,1,3,20100502,0,h,TEX,0,1,0,regular
SFN201005020,COL,4,1,20100502,0,v,SFN,1,0,0,regular
SFN201005020,SFN,1,4,20100502,0,h,COL,0,1,0,regular
SLN201005020,CIN,0,6,20100502,0,v,SLN,0,1,0,regular
SLN201005020,SLN,6,0,20100502,0,h,CIN,1,0,0,regular
TBA201005020,KCA,0,1,20100502,0,v,TBA,0,1,0,regular
TBA201005020,TBA,1,0,20100502,0,h,KCA,1,0,0,regular
TOR201005020,OAK,3,9,20100502,0,v,TOR,0,1,0,regular
TOR201005020,TOR,9,3,20100502,0,h,OAK,1,0,0,regular
BOS201005030,ANA,8,17,20100503,0,v,BOS,0,1,0,regular
BOS201005030,BOS,17,8,20100503,0,h,ANA,1,0,0,regular
CHA201005030,KCA,1,5,20100503,0,v,CHA,0,1,0,regular
CHA201005030,CHA,5,1,20100503,0,h,KCA,1,0,0,regular
CIN201005030,NYN,2,3,20100503,0,v,CIN,0,1,0,regular
CIN201005030,CIN,3,2,20100503,0,h,NYN,1,0,0,regular
CLE201005030,TOR,5,1,20100503,0,v,CLE,1,0,0,regular
CLE201005030,CLE,1,5,20100503,0,h,TOR,0,1,0,regular
HOU201005030,ARI,9,1,20100503,0,v,HOU,1,0,0,regular
HOU201005030,HOU,1,9,20100503,0,h,ARI,0,1,0,regular
MIN201005030,DET,4,10,20100503,0,v,MIN,0,1,0,regular
MIN201005030,MIN,10,4,20100503,0,h,DET,1,0,0,regular
NYA201005030,BAL,1,4,20100503,0,v,NYA,0,1,0,regular
NYA201005030,NYA,4,1,20100503,0,h,BAL,1,0,0,regular
OAK201005030,TEX,4,2,20100503,0,v,OAK,1,0,0,regular
OAK201005030,OAK,2,4,20100503,0,h,TEX,0,1,0,regular
PHI201005030,SLN,6,3,20100503,0,v,PHI,1,0,0,regular
PHI201005030,PHI,3,6,20100503,0,h,SLN,0,1,0,regular
SDN201005030,COL,5,2,20100503,0,v,SDN,1,0,0,regular
SDN201005030,SDN,2,5,20100503,0,h,COL,0,1,0,regular
BOS201005040,ANA,1,5,20100504,0,v,BOS,0,1,0,regular
BOS201005040,BOS,5,1,20100504,0,h,ANA,1,0,0,regular
CHA201005040,KCA,7,2,20100504,0,v,CHA,1,0,0,regular
CHA201005040,CHA,2,7,20100504,0,h,KCA,0,1,0,regular
CIN201005040,NYN,5,4,20100504,0,v,CIN,1,0,0,regular
CIN201005040,CIN,4,5,20100504,0,h,NYN,0,1,0,regular
CLE201005040,TOR,8,5,20100504,0,v,CLE,1,0,0,regular
